loss1,loss2,loss3,loss4,loss5,loss6,loss7
0.060181577, 0.020526988, 0.006152514, 0.013447236, 0.003335018, 0.013081342, 0.0036384757
0.06626043, 0.019921128, 0.0063631656, 0.015989367, 0.004385746, 0.015350458, 0.0042505614
0.055549867, 0.019625377, 0.006353821, 0.011259673, 0.0032185367, 0.0107031, 0.004389362
0.050884094, 0.015542737, 0.0030677188, 0.012238618, 0.0024340616, 0.014505934, 0.003095028
0.05582013, 0.015000459, 0.003381145, 0.01456358, 0.002739471, 0.01646933, 0.003666149
0.063049585, 0.018458348, 0.0044446113, 0.01365648, 0.0032803016, 0.018292235, 0.0049176076
0.0990584, 0.031034295, 0.006700768, 0.023510896, 0.005164296, 0.026195252, 0.0064528873
0.05116925, 0.01456268, 0.0032559773, 0.011941032, 0.0030725014, 0.014715644, 0.0036214166
0.04589716, 0.014670375, 0.0036111218, 0.010205002, 0.002780173, 0.010942412, 0.003688077
0.05924017, 0.016555924, 0.004622839, 0.013890217, 0.0038455576, 0.015230074, 0.005095556
0.069760635, 0.019468563, 0.0049845837, 0.017575052, 0.0040955413, 0.018048655, 0.0055882484
0.049429774, 0.013973018, 0.003735209, 0.011706034, 0.0028205034, 0.013742518, 0.0034524924
0.06967953, 0.01853853, 0.0062079923, 0.016530091, 0.004424268, 0.018001439, 0.0059772143
0.048904225, 0.014498867, 0.0033009388, 0.0130933225, 0.0025624332, 0.012025706, 0.003422956
0.05483853, 0.01645217, 0.0035102086, 0.014033433, 0.0028587596, 0.014525267, 0.00345869
0.052772824, 0.013932169, 0.0039421185, 0.012377228, 0.0034380085, 0.014591143, 0.0044921604
0.053287137, 0.014341507, 0.003757198, 0.012252919, 0.0031864694, 0.01588529, 0.0038637556
0.05769968, 0.015584079, 0.003387803, 0.01337694, 0.0028959522, 0.017913021, 0.004541888
0.04719217, 0.013063451, 0.0034527178, 0.010478057, 0.002515394, 0.013582557, 0.004099993
0.051732283, 0.015608004, 0.0043069692, 0.012181159, 0.0031597908, 0.012630198, 0.003846161
0.060545042, 0.015811145, 0.004889088, 0.014839642, 0.004355099, 0.015613612, 0.0050364565
0.06854304, 0.019298594, 0.004066298, 0.019166082, 0.0037946072, 0.017918782, 0.0042986693
0.08055967, 0.02465718, 0.004973895, 0.021621414, 0.0041296324, 0.019410994, 0.005766553
0.065904975, 0.017450595, 0.0038585742, 0.01585107, 0.0034003728, 0.020490691, 0.004853666
0.04335695, 0.0127991885, 0.003352975, 0.009002522, 0.0023221166, 0.011796518, 0.0040836288
0.06422375, 0.01769578, 0.0043798694, 0.017258134, 0.0039442335, 0.016765505, 0.0041802265
0.05921814, 0.015797868, 0.0032020141, 0.014050143, 0.0025438936, 0.019664582, 0.0039596413
0.047454223, 0.013749905, 0.0031892972, 0.011036184, 0.0023405205, 0.013824927, 0.0033133908
0.040759567, 0.013557175, 0.0032911575, 0.009132091, 0.0022492385, 0.009351376, 0.0031785248
0.052998208, 0.0142667135, 0.004558106, 0.012201862, 0.003795646, 0.013285842, 0.0048900405
0.07860475, 0.020449517, 0.005753823, 0.018626053, 0.004846664, 0.022479627, 0.0064490642
0.046811756, 0.012824868, 0.003696239, 0.012084039, 0.0035758587, 0.011319642, 0.0033111102
0.06815477, 0.018255556, 0.0053045014, 0.01568786, 0.0038226517, 0.019199554, 0.0058846464
0.05904312, 0.017420124, 0.0035288734, 0.015676044, 0.0029342193, 0.015331039, 0.0041528232
0.05071256, 0.0153519865, 0.0032188504, 0.013895147, 0.0025881384, 0.012653988, 0.003004449
0.061991427, 0.013461507, 0.0038220345, 0.016043816, 0.0042366944, 0.019124592, 0.005302783
0.05130101, 0.014575647, 0.0038009244, 0.0106031615, 0.0030216947, 0.015312606, 0.003986979
0.050792485, 0.014741654, 0.004494984, 0.0118794665, 0.0035951072, 0.011679424, 0.0044018477
0.07727123, 0.018707378, 0.006607026, 0.018205151, 0.0055831885, 0.020723607, 0.007444881
0.060893346, 0.015141897, 0.0032470748, 0.016930481, 0.0033363374, 0.018052708, 0.004184845
0.061179418, 0.01765487, 0.0047119297, 0.01500199, 0.0035426607, 0.015079092, 0.005188874
0.079027414, 0.020111043, 0.0035878047, 0.02232889, 0.003971859, 0.023520287, 0.005507525
0.05109193, 0.015322753, 0.002594982, 0.01271569, 0.0022034256, 0.015259468, 0.0029956154
0.047215544, 0.014193997, 0.002455113, 0.010422831, 0.0019499712, 0.015233138, 0.0029604938
0.09386641, 0.01959055, 0.005757439, 0.02356445, 0.0076604653, 0.028953047, 0.008340454
0.0717005, 0.017564233, 0.00464394, 0.018831015, 0.005625165, 0.018935656, 0.0061004893
0.07752567, 0.017331976, 0.0061253905, 0.01902381, 0.0073268004, 0.019530028, 0.008187661
0.06629549, 0.016748957, 0.0039502005, 0.014307386, 0.00344087, 0.022227265, 0.0056208037
0.06226955, 0.01700821, 0.0042582657, 0.013948219, 0.0034253777, 0.018476699, 0.0051527815
0.057290122, 0.015394835, 0.0041646147, 0.013596144, 0.0033099188, 0.015999254, 0.0048253546
0.10384226, 0.020882709, 0.0049894764, 0.027514711, 0.005660558, 0.037022773, 0.0077720294
0.048154008, 0.015480361, 0.0038741382, 0.0103044715, 0.0024359678, 0.012906483, 0.003152583
0.098487675, 0.022131683, 0.0072012227, 0.025363974, 0.0071913693, 0.028600194, 0.007999236
0.045527827, 0.014425375, 0.0031640343, 0.01156592, 0.002644584, 0.010732579, 0.0029953332
0.05932813, 0.017895047, 0.0038694148, 0.01618164, 0.0035773301, 0.014130829, 0.0036738755
0.06225031, 0.014373265, 0.0036477605, 0.016384963, 0.0040886533, 0.018522458, 0.0052332147
0.05306316, 0.014439002, 0.0034817192, 0.013827027, 0.003293024, 0.014218101, 0.0038042897
0.052853562, 0.01564214, 0.00443589, 0.012604583, 0.0040542753, 0.011732407, 0.004384269
0.062056266, 0.017615117, 0.0052125854, 0.015083868, 0.0043959673, 0.015247627, 0.0045010988
0.09272437, 0.023012124, 0.007951805, 0.02045086, 0.006363302, 0.027144155, 0.0078021204
0.10037652, 0.022061486, 0.005945016, 0.029800348, 0.005499107, 0.030530801, 0.0065397522
0.07772565, 0.02114415, 0.0047573997, 0.020643167, 0.0040089255, 0.02128603, 0.0058859717
0.081675746, 0.019020036, 0.0045115296, 0.023182202, 0.003997859, 0.024711732, 0.0062523857
0.076040275, 0.021791987, 0.0039042183, 0.018668756, 0.0032648179, 0.023162376, 0.005248122
0.046207964, 0.013609572, 0.0034093529, 0.011015186, 0.0031869705, 0.011474311, 0.0035125704
0.06741257, 0.01844417, 0.004612919, 0.015942078, 0.0045832777, 0.018476192, 0.005353937
0.08625992, 0.023881722, 0.008870047, 0.01725683, 0.006205905, 0.021654405, 0.008391005
0.047835454, 0.013838157, 0.0028422624, 0.011499879, 0.0024893607, 0.013768854, 0.003396944
0.056254014, 0.016233027, 0.0035295659, 0.014163744, 0.0032623217, 0.014882766, 0.0041825874
0.07676348, 0.019529663, 0.004619334, 0.019705623, 0.004489018, 0.021713024, 0.006706819
0.06877641, 0.016594067, 0.0036529044, 0.016753327, 0.0035857342, 0.022324562, 0.005865815
0.05475998, 0.014629011, 0.0039298623, 0.01114628, 0.0037099873, 0.016497444, 0.0048473952
0.08621078, 0.020434689, 0.006623977, 0.019741556, 0.00621054, 0.025333392, 0.0078666285
0.043177944, 0.014151812, 0.0031075529, 0.010244012, 0.0025004162, 0.009975903, 0.0031982472
0.05811823, 0.016676776, 0.0034203134, 0.013555145, 0.0027341945, 0.017643262, 0.0040885415
0.05726262, 0.014124884, 0.0034294697, 0.0140048005, 0.0032191183, 0.017890412, 0.0045939353
0.04580804, 0.014565522, 0.0033575336, 0.010088347, 0.002350705, 0.0120943915, 0.003351539
0.085926, 0.02629685, 0.00541166, 0.020514527, 0.0039020272, 0.024389528, 0.0054114116
0.058950588, 0.014909163, 0.004295228, 0.013895928, 0.003957327, 0.01737625, 0.0045166924
0.068573214, 0.019239753, 0.0050709313, 0.01594003, 0.004366451, 0.019031456, 0.004924592
0.04583983, 0.014704337, 0.0035686188, 0.010225349, 0.0028470124, 0.01085003, 0.0036444822
0.056663148, 0.016008053, 0.0036095777, 0.013446104, 0.0032046544, 0.015907612, 0.0044871503
0.072732106, 0.020683076, 0.0050682668, 0.017193638, 0.0041368855, 0.019511657, 0.0061385776
0.097008616, 0.023681965, 0.0059073726, 0.025154052, 0.0053040553, 0.02915616, 0.0078050196
0.060352538, 0.016906023, 0.004397069, 0.015205793, 0.0030180162, 0.016431503, 0.0043941312
0.044412237, 0.014092185, 0.0035404363, 0.009978589, 0.002298238, 0.010981258, 0.003521533
0.052477792, 0.013805527, 0.0028255566, 0.013064415, 0.002802776, 0.015715402, 0.004264118
0.05217938, 0.012193969, 0.0026305406, 0.013002069, 0.0029328289, 0.0177812, 0.0036387723
0.043285593, 0.0123445, 0.0028154878, 0.009987462, 0.0023967158, 0.012443272, 0.0032981578
0.04662063, 0.012945546, 0.0035734596, 0.010217433, 0.0029192246, 0.01250854, 0.004456425
0.07052027, 0.01717614, 0.003950402, 0.01881776, 0.0039217575, 0.021077156, 0.0055770474
0.042147357, 0.0119953435, 0.0031593286, 0.009568619, 0.0025210772, 0.011603397, 0.0032995907
0.060484573, 0.014756486, 0.0046385378, 0.013406622, 0.0038055736, 0.018071936, 0.0058054198
0.043848302, 0.011592852, 0.002545349, 0.010193566, 0.002312303, 0.013309948, 0.0038942844
0.046013974, 0.013350116, 0.0027974052, 0.011367226, 0.0023287581, 0.012885441, 0.0032850292
0.050581485, 0.011002455, 0.0029154357, 0.012531191, 0.003175753, 0.016587984, 0.004368671
0.042091202, 0.011001572, 0.0027176486, 0.009109427, 0.0023376115, 0.01385249, 0.0030724502
0.0572026, 0.01347309, 0.0032370766, 0.013438549, 0.0034069254, 0.018745808, 0.0049011484
0.06486279, 0.019689005, 0.0043895617, 0.017262615, 0.0037578798, 0.01569831, 0.00406542
0.041605342, 0.010210772, 0.0029066098, 0.010088408, 0.0028963313, 0.01173483, 0.0037683882
0.04917741, 0.013419472, 0.0033440127, 0.0118690245, 0.0028047538, 0.013747925, 0.0039922222
0.04022662, 0.012403857, 0.0033302354, 0.008762477, 0.0024004604, 0.010360399, 0.0029691928
0.07995497, 0.020117594, 0.004817779, 0.020223461, 0.0042370255, 0.0244578, 0.0061013065
0.06421987, 0.016206034, 0.0038960492, 0.016953774, 0.0035856979, 0.019133678, 0.0044446336
0.046425305, 0.012376162, 0.0031574336, 0.011818113, 0.0025154944, 0.012992109, 0.003565995
0.05646807, 0.015534193, 0.003888718, 0.013460087, 0.0032386505, 0.015750011, 0.004596412
0.05037685, 0.015436454, 0.0036925417, 0.012150817, 0.002978927, 0.012511721, 0.0036063902
0.042470124, 0.012792905, 0.0028773593, 0.009979604, 0.0022499154, 0.011620931, 0.0029494101
0.03507015, 0.010455958, 0.0025445633, 0.008311585, 0.0021263873, 0.008747726, 0.0028839312
0.04311754, 0.011861461, 0.0035468526, 0.009708434, 0.00283218, 0.011174571, 0.003994043
0.060023393, 0.015714303, 0.0039010886, 0.015096291, 0.0036112827, 0.017084926, 0.0046155034
0.040927917, 0.012758426, 0.003638686, 0.009662298, 0.002800109, 0.0093296785, 0.0027387186
0.052655306, 0.012534334, 0.0036286619, 0.011642732, 0.003028393, 0.016857436, 0.004963752
0.04411474, 0.012965691, 0.0024776994, 0.010703906, 0.002088153, 0.012448043, 0.0034312462
0.039343547, 0.013232408, 0.0025746354, 0.009141625, 0.001885875, 0.010030299, 0.0024787085
0.046280883, 0.011083785, 0.0029118867, 0.010952676, 0.0031690132, 0.014068403, 0.0040951166
0.041702066, 0.011335674, 0.0027555833, 0.009313241, 0.0024869435, 0.012798095, 0.0030125258
